subject,vowel,f0,f1,f2,f3
subj23,UH,199.643050772667,939.389373779297,1723.13244628906,2882.83541434152
subj23,UH,200.507272606825,910.718221028646,1479.32651774089,3319.35196940104
subj23,UH,201.388227696082,942.641777886285,1613.79756673177,2956.36574978299
subj23,UH,203.483334061547,927.448120117188,1588.22398158482,3238.02580915179
subj23,UH,208.218685966482,961.78327094184,1635.37445746528,2910.45844184028
subj23,UH,208.595871217794,913.910018920898,1588.34185791016,2810.76654052734
subj23,UH,211.451284833695,974.894067382813,1577.618359375,3248.44340820312
subj23,UH,217.446307890831,987.167141384549,1744.3193766276,2886.1969672309
subj24,AE,184.960478833964,1101.39331054688,1878.94310651507,2282.23191615513
subj24,AE,212.229446345737,1177.79029337565,2072.55928548177,2687.28181966146
subj24,AE,213.490761695346,1238.49272664388,1943.79637654622,2335.94040934245
subj24,AE,216.186579063286,1236.09917449951,2081.58129882812,2535.2310333252
subj24,AE,218.007672716884,1242.7277730306,1961.83889770508,2195.51377360026
subj24,AE,218.321378198549,1144.93474121094,1954.36670735677,2762.18313802083
subj24,AE,223.521161493616,1245.26967551491,2113.41333007812,3067.07037908381
subj24,AE,225.627112229038,1206.50576547476,2109.10090519832,2807.9731257512
subj24,AE,225.729260256099,1163.79214816623,1872.06184217665,2594.32854546441
subj24,AE,237.767285619392,1176.31323242188,2047.4094619751,2780.50288391113
subj24,AH,112.213790589413,1074.0102742513,1353.08039347331,2807.24908447266
subj24,AH,209.193608599399,1059.82672729492,1435.17973022461,3158.35754394531
subj24,AH,216.509887598871,1043.49443817139,1358.7876739502,2799.0143737793
subj24,AH,219.130328702143,1076.64294433594,1427.4366311466,2878.33295036765
subj24,AH,219.880038099656,1081.21391805013,1350.37119547526,2929.73626708984
subj24,AH,220.742951236389,1079.38008117676,1434.13165283203,3078.54606628418
subj24,AH,224.157879154629,1081.34263356527,1378.73071289062,2725.80894978841
subj24,AH,226.031646234138,1081.80814496209,1461.92520680147,3126.70115751379
subj24,AH,228.30425199761,1129.2258605957,1492.41607666016,3127.72998046875
subj24,AH,257.199048843288,1037.11935424805,1257.99168904622,3060.5009765625
subj24,EE,221.158084608556,324.036906995271,3106.11013312089,3908.52135587993
subj24,EE,240.857353996856,313.282865084135,3000.43804462139,3716.68787560096
subj24,EE,244.337729347443,335.804351806641,3002.19124058315,3745.27743094308
subj24,EE,245.976044447939,343.884387969971,1674.77365112305,3394.48385620117
subj24,EE,247.383798103833,336.300027029855,2996.07981654576,3483.17269461496
subj24,EE,248.587325913781,359.210960388184,3035.47932434082,3574.98693847656
subj24,EE,249.848208682551,342.993347167969,3082.41213650174,3659.80131022135
subj24,EE,264.67483765058,329.787399291992,3155.58612060547,3480.91728210449
subj24,EE,266.549256617019,323.951622009277,3056.5221862793,3532.89302062988
subj24,EE,268.361576995677,340.811930338542,3066.95562065972,3669.31382921007
subj24,EH,116.585110402074,965.016811794705,2167.04779730903,3043.54858398438
subj24,EH,162.834823411713,932.155826822917,2114.41389973958,3070.27049153646
subj24,EH,223.918292681143,889.458306206597,2194.12619357639,2979.93926323785
subj24,EH,226.953327094823,1016.75909423828,2143.89633789063,3041.07001953125
subj24,EH,229.225015502175,932.596951571378,2124.26833274148,3038.40538441051
subj24,EH,238.885747975556,892.781723022461,2171.36311340332,2881.84469604492
subj24,EH,244.215956851444,936.921727498372,2139.89288330078,3084.88920084635
subj24,EH,247.863223666856,956.604253133138,2244.4053141276,3127.92403157552
subj24,EH,248.565140073041,975.233604431152,2253.26071166992,3130.33807373047
subj24,EH,265.126331500987,1025.39429321289,2225.77622070313,3306.69638671875
subj24,IH,120.241992637634,635.112698025174,2522.5036078559,3424.76741536458
subj24,IH,212.702831347384,638.365802471454,2508.73178335337,3282.47072190505
subj24,IH,229.989284491826,614.70258585612,2529.09020996094,3257.18963623047
subj24,IH,231.826022296035,660.144879150391,2503.71572265625,3453.98403320312
subj24,IH,237.811119448304,647.640236990792,2447.92586844308,3346.18688964844
subj24,IH,237.828897789225,611.766209193638,2484.25387137277,3308.4317452567
subj24,IH,238.717979609555,593.247457885742,2494.81722412109,3335.09892578125
subj24,IH,248.430683115128,530.235107421875,2124.21942138672,2715.72732979911
subj24,IH,253.411892633311,580.419830322266,2516.32743326823,3413.83435058594
subj24,IH,254.246533469027,583.981323242188,2225.63027954102,3295.66143798828
subj24,OO,241.762023136869,440.930386629972,1235.20468971946,2961.51091974432
subj24,OO,242.253342178776,406.728378295898,1185.03707449777,3114.36994280134
subj24,OO,245.736930873431,455.93265573602,1321.00720857319,2900.22538034539
subj24,OO,257.664113837755,477.72162437439,1251.07174682617,2912.74028015137
subj24,OO,263.736125815486,409.225284830729,1156.63591308594,3083.76341145833
subj24,OO,264.459050061557,437.335433959961,1215.5364718967,2961.93473307292
subj24,OO,270.445282241075,467.241853986468,1311.16653006417,3083.76300920759
subj24,OO,274.688011401171,354.430168999566,1092.92234971788,3161.94555664062
subj24,OO,284.648678303554,384.449291229248,1129.60329437256,2997.59698486328
subj24,OO,310.799985028273,418.88637750799,1113.40495161577,3150.54545454545
subj24,UH,115.34004511348,874.204142252604,1629.03389485677,3249.07743326823
subj24,UH,227.193656448468,882.494181315104,1607.06824747721,3320.39693196615
subj24,UH,228.204831636048,902.776092529297,1696.40589904785,3277.87176513672
subj24,UH,228.900088168916,873.066307067871,1694.8346862793,3242.44717407227
subj24,UH,231.537767871301,910.02973429362,1627.76411946615,3301.53841145833
subj24,UH,232.257988847966,862.332061767578,1735.56256103516,3245.46736653646
subj24,UH,234.072965185075,947.207387288411,1642.18339029948,3231.47591145833
subj24,UH,237.333573884056,940.067596435547,1690.32615661621,3298.18344116211
subj24,UH,238.556722333657,934.097381591797,1673.61669921875,3393.28210449219
subj24,UH,248.02989325336,907.015983581543,1576.73999023438,3186.86071777344
